title,review_year,age,children_in_home,education,gender,reviewer_type,work_status,genre,release_year,length_minutes,season,total_reviews,rating,review_text,word_count,review_year_0,release_year_0,age_sc,length_minutes_sc,total_reviews_sc,word_count_sc,rating_good
Rise of the Phoenix,2022,19,1,Completed College,male,Viewer,Student,Action/Adventure,2006,126,Winter,6613,3.4,An adequate watch with some highs and lows.,8,22,23,-1.528420094328481,0.4336019066806568,0.5959544023933308,-0.4563550893411536,1
Unseen Horizons,2013,45,0,Post-Graduate,female,Viewer,Employed,Drama,2010,127,Summer,7985,4.0,Heartfelt and beautifully realized. An absolute gem.,7,13,27,-0.1053610987137805,0.5203569900501359,1.0794116220814616,-0.6535699075525425,1
Enchanted Darkness,2022,42,1,Completed College,male,Viewer,Employed,Horror,2009,139,Summer,7361,3.9,Movie perfection achieved.,3,22,26,-0.2695602135923998,1.5614179904838847,0.8595302043807374,-1.4424291803980978,1
In Search of Truth,2009,40,0,Completed High School,female,Critic,Employed,Other,2007,112,Summer,6040,2.3,"I expected more, but this movie left me thoroughly dissatisfied.",10,9,24,-0.379026290178146,-0.7809692604920502,0.3940440621008387,-0.061925452918376,0
Romancing the Heart,2016,21,0,Post-Graduate,male,Critic,Student,Romance,2016,113,Summer,9860,3.5,"A breathtaking masterpiece that left me speechless. The storytelling, visuals, and performances were exceptional.",14,16,33,-1.4189540177427349,-0.6942141771225712,1.7401129973841185,0.7269338199271791,1
Fading Memories,2014,35,1,Post-Graduate,male,Viewer,Employed,Drama,2001,133,Winter,1885,3.8,A work of pure genius.,5,14,18,-0.6526914816425115,1.0408874902670102,-1.070070185569849,-1.04799954397532,1
Soulbound,2011,36,0,Completed High School,female,Viewer,Employed,Drama,2010,131,Fall,1618,2.5,"I expected so much more from this film, but it was a letdown. Boring and uninspired, it left me feeling disappointed.",21,11,27,-0.5979584433496384,0.8673773235280522,-1.1641540614129473,2.1074375474069007,0
Realm of Illusions,2019,42,1,Post-Graduate,female,Critic,Employed,Drama,2005,112,Summer,1520,2.8,A film that had its moments but didn't fully deliver.,11,19,22,-0.2695602135923998,-0.7809692604920502,-1.1986867199620994,0.1352893652930127,0
Broken Promises,2021,50,1,Post-Graduate,male,Viewer,Employed,Drama,2008,125,Fall,5560,3.8,A cinematic triumph that left me in awe.,8,21,25,0.1683040927505849,0.3468468233111777,0.2249045100233586,-0.4563550893411536,1
Shattered Reflections,2014,50,0,Completed College,male,Viewer,Employed,Drama,2017,125,Spring,2500,3.7,A masterpiece of cinema.,4,14,34,0.1683040927505849,0.3468468233111777,-0.8533601344705775,-1.245214362186709,1
Dark Descent,2020,33,3,Completed College,male,Viewer,Employed,Horror,2015,111,Spring,2185,2.4,"A cinematic catastrophe. The plot was a jumbled mess, and the characters were unlikable.",14,20,32,-0.7621575582282577,-0.8677243438615293,-0.9643579655214238,0.7269338199271791,0
The Adventurous Quest,2009,62,0,Post-Graduate,female,Viewer,Employed,Action/Adventure,2011,108,Summer,9822,3.2,A passable movie that didn't leave a strong impression.,10,9,28,0.8251005522650621,-1.1279895939699665,1.7267227828446512,-0.061925452918376,1
Eerie Echoes,2021,59,0,Completed College,female,Viewer,Employed,Horror,2018,112,Fall,9634,3.7,This movie is a triumph. It's an emotional rollercoaster that will leave you in awe of the human spirit.,20,21,35,0.6609014373864428,-0.7809692604920502,1.6604764582809717,1.910222729195512,1
Forgotten Realms,2006,18,0,Completed High School,female,Viewer,Student,Drama,2013,129,Summer,3337,4.1,A triumph of storytelling and visual splendor.,7,6,30,-1.5831531326213542,0.693867156789094,-0.5584230405354714,-0.6535699075525425,1
Guardians of Destiny,2009,42,3,Completed College,female,Viewer,Employed,Action/Adventure,2004,119,Winter,374,2.2,"A truly awful movie. The special effects were laughable, and the dialogue was cringe-worthy. Avoid at all costs.",19,9,21,-0.2695602135923998,-0.1736836769056967,-1.6025074005470834,1.713007910984123,0
Realm of Legends,2019,58,0,Post-Graduate,male,Critic,Employed,Action/Adventure,1996,116,Summer,7968,2.7,A movie that left me uninterested and thoroughly disappointed.,9,19,13,0.6061683990935697,-0.4339489270141339,1.073421262945384,-0.2591402711297649,0
Cosmic Adventures,2018,18,0,Completed College,female,Critic,Employed,Sci-Fi,2012,119,Fall,8655,2.1,A disappointment from start to finish. Don't waste your time.,11,18,29,-1.5831531326213542,-0.1736836769056967,1.3155022468562776,0.1352893652930127,0
Echoes of Valor,2006,18,0,Post-Graduate,female,Viewer,Employed,Action/Adventure,2020,114,Winter,5527,2.9,"Some moments were good, others not so much.",8,6,37,-1.5831531326213542,-0.607459093753092,0.2132761658180318,-0.4563550893411536,0
Chronicles of Destiny,2003,43,0,Completed College,male,Critic,Employed,Action/Adventure,2000,125,Fall,4695,1.7,I couldn't connect with the story or characters at all.,11,3,17,-0.2148271752995267,0.3468468233111777,-0.0798990577829338,0.1352893652930127,0
Enchanted Playtime,2016,56,0,Completed High School,female,Critic,Employed,Kids,2004,131,Spring,1041,1.0,A film that was as dull as it was disappointing.,10,16,21,0.4967023225078235,0.8673773235280522,-1.3674738979727517,-0.061925452918376,0
Frozen in Time,2022,47,0,Post-Graduate,male,Viewer,Employed,Drama,1984,141,Winter,2736,3.7,A remarkable achievement that touched my heart.,7,22,1,0.0041049778719656,1.734928157222843,-0.7701998546991498,-0.6535699075525425,1
Raiders of the Unknown,2022,39,0,Completed High School,male,Viewer,Retired,Action/Adventure,2018,121,Summer,6957,3.3,A middle-of-the-road effort that didn't stand out.,11,22,35,-0.4337593284710191,-0.00017351016673855375,0.7171710813821915,0.1352893652930127,1
Whispers of Fate,2000,80,0,Post-Graduate,female,Viewer,Retired,Drama,2009,102,Fall,8887,3.4,A film that didn't leave a lasting impact.,9,0,26,1.8102952415367777,-1.648520094186841,1.397253030360393,-0.2591402711297649,1
Heartstrings,2011,39,3,Completed High School,male,Viewer,Employed,Romance,1991,123,Summer,5066,3.0,A neutral effort that didn't quite hit the mark.,10,11,8,-0.4337593284710191,0.1733366565722195,0.0508317210102852,-0.061925452918376,1
Under the Rainbow,2021,53,0,Completed High School,female,Viewer,Employed,Kids,1996,122,Summer,530,1.9,"One of the worst movies I've ever seen. It was painful to sit through. The plot was nonsensical, and the acting was atrocious.",24,21,13,0.3325032076292042,0.0865815732027405,-1.5475370461219025,2.699082002041067,0
Innocence Lost,2011,58,0,Post-Graduate,female,Viewer,Employed,Drama,2011,131,Summer,3260,3.6,Captured my imagination and heart from the very start.,9,11,28,0.6061683990935697,0.8673773235280522,-0.5855558436812339,-0.2591402711297649,1
Crimson Echoes,2016,44,2,Post-Graduate,female,Viewer,Employed,Drama,1995,139,Fall,955,3.4,"I didn't love it, but I didn't hate it either.",12,16,12,-0.1600941370066536,1.5614179904838847,-1.3977780677199667,0.3325041835044015,1
Hilarity Unleashed,2016,80,0,Post-Graduate,male,Critic,Retired,Comedy,2019,121,Fall,7590,3.9,Impressed by every aspect.,4,16,36,1.8102952415367777,-0.00017351016673855375,0.9402238656843684,-1.245214362186709,1
Broken Promises,2008,18,2,Post-Graduate,female,Viewer,Employed,Drama,2008,125,Fall,5560,3.6,An extraordinary journey that left me inspired.,7,8,25,-1.5831531326213542,0.3468468233111777,0.2249045100233586,-0.6535699075525425,1
Under the Rainbow,2005,61,0,Completed College,male,Viewer,Retired,Kids,1996,122,Summer,530,2.1,"I can't believe I paid to see this garbage. The story was nonsensical, and I couldn't connect with any of the characters.",24,5,13,0.7703675139721889,0.0865815732027405,-1.5475370461219025,2.699082002041067,0
Beneath the Surface,2018,33,0,Post-Graduate,female,Viewer,Employed,Drama,2011,105,Fall,9202,3.8,A masterpiece of cinema.,4,18,28,-0.7621575582282577,-1.3882548440784035,1.508250861411239,-1.245214362186709,1
Joyful Journeys,2021,41,1,Post-Graduate,female,Critic,Employed,Kids,2005,111,Spring,9030,3.4,A film that hovered in mediocrity without standing out.,9,21,22,-0.3242932518852729,-0.8677243438615293,1.447642521916809,-0.2591402711297649,1
Rise of the Phoenix,2022,73,0,Post-Graduate,female,Critic,Retired,Action/Adventure,2006,126,Winter,6613,2.5,Regretful choice.,2,22,23,1.427163973486666,0.4336019066806568,0.5959544023933308,-1.6396439986094864,0
Requiem for a Dream,2021,18,0,Completed College,female,Viewer,Student,Drama,2008,128,Winter,3517,4.4,I was hooked from the first scene. The suspense and excitement never let up. A must-see thriller!,18,21,25,-1.5831531326213542,0.6071120734196149,-0.4949957085064164,1.5157930927727343,1
Adventures of the Little Ones,2022,68,0,Completed High School,female,Critic,Employed,Kids,1997,124,Summer,8607,2.1,"I expected more, but this movie left me utterly disappointed.",10,22,14,1.1534987820223006,0.2600917399416986,1.2985882916485296,-0.061925452918376,0
Frozen in Time,2011,37,2,Post-Graduate,female,Viewer,Employed,Drama,1984,141,Winter,2736,3.7,A cinematic treasure that left me deeply moved.,8,11,1,-0.5432254050567653,1.734928157222843,-0.7701998546991498,-0.4563550893411536,1
Quest for Glory,2017,65,0,Completed High School,female,Viewer,Employed,Action/Adventure,2009,140,Spring,8533,3.7,What a treat! This movie exceeded all my expectations. A true cinematic marvel.,13,17,26,0.9892996671436812,1.6481730738533638,1.2725126107032514,0.5297190017157903,1
Silly Adventures,2022,46,0,Completed College,male,Viewer,Employed,Comedy,2018,127,Summer,607,3.2,A middle-of-the-road movie that didn't leave a strong impression.,13,22,35,-0.0506280604209074,0.5203569900501359,-1.52040424297614,0.5297190017157903,1
Quest for Imagination,2005,71,0,Completed College,male,Critic,Retired,Kids,2005,122,Summer,3131,1.7,"Terrible. Just terrible. The script was terrible, the acting was terrible, and I couldn't wait for it to be over.",21,5,22,1.31769789690092,0.0865815732027405,-0.6310120983020567,2.1074375474069007,0
Beyond the Stars,2010,47,1,Post-Graduate,male,Viewer,Employed,Sci-Fi,1997,133,Summer,3305,3.2,"A decent movie, but it didn't quite meet my expectations. Some parts were enjoyable.",15,10,14,0.0041049778719656,1.0408874902670102,-0.5696990106739701,0.9241486381385678,1
Quest for Glory,2014,65,0,Post-Graduate,male,Viewer,Employed,Action/Adventure,2009,140,Spring,8533,3.3,"Not the best, but not the worst either.",8,14,26,0.9892996671436812,1.6481730738533638,1.2725126107032514,-0.4563550893411536,1
Crimson Echoes,2013,53,1,Post-Graduate,female,Viewer,Employed,Drama,1995,139,Fall,955,3.6,An emotional rollercoaster that left me in awe. The captivating plot and outstanding acting made this film a true gem. I couldn't stop thinking about it long after the credits rolled.,32,13,12,0.3325032076292042,1.5614179904838847,-1.3977780677199667,4.2768005477321775,1
Raiders of the Unknown,2011,67,0,Completed High School,male,Critic,Retired,Action/Adventure,2018,121,Summer,6957,2.5,A lackluster attempt that left me bored and unenthusiastic.,9,11,35,1.0987657437294276,-0.00017351016673855375,0.7171710813821915,-0.2591402711297649,0
Legends of Winter,2020,50,2,Post-Graduate,female,Viewer,Employed,Drama,2006,108,Fall,2617,3.7,Deserves all the praise.,4,20,23,0.1683040927505849,-1.1279895939699665,-0.8121323686516917,-1.245214362186709,1
Requiem for a Dream,2015,33,2,Post-Graduate,male,Critic,Employed,Drama,2008,128,Winter,3517,3.4,It's neither remarkable nor terrible.,6,15,25,-0.7621575582282577,0.6071120734196149,-0.4949957085064164,-0.8507847257639313,1
Enchanted Playtime,2013,37,0,Post-Graduate,female,Viewer,Student,Kids,2004,131,Spring,1041,3.1,"It's just an average movie, nothing special.",8,13,21,-0.5432254050567653,0.8673773235280522,-1.3674738979727517,-0.4563550893411536,1
Realm of Illusions,2018,67,0,Completed College,male,Viewer,Employed,Drama,2005,112,Summer,1520,2.9,A movie that had its moments but didn't resonate.,10,18,22,1.0987657437294276,-0.7809692604920502,-1.1986867199620994,-0.061925452918376,0
Midnight Shadows,2020,49,0,Post-Graduate,female,Viewer,Employed,Horror,1995,140,Summer,4464,3.2,"It was alright, but I've seen better.",8,20,12,0.1135710544577118,1.6481730738533638,-0.1612974672202211,-0.4563550893411536,1
The Uncharted Journey,2021,47,0,Completed College,female,Critic,Employed,Action/Adventure,2007,112,Fall,3948,1.4,A painful and frustrating viewing experience. Avoid.,7,21,24,0.0041049778719656,-0.7809692604920502,-0.3431224857035123,-0.6535699075525425,0
Silly Adventures,2013,47,0,Post-Graduate,female,Critic,Employed,Comedy,2018,127,Summer,607,2.5,A lackluster effort that failed to engage or entertain.,9,13,35,0.0041049778719656,0.5203569900501359,-1.52040424297614,-0.2591402711297649,0
Chronicles of Destiny,2015,27,1,Completed College,female,Viewer,Employed,Action/Adventure,2000,125,Fall,4695,2.8,"It wasn't remarkable, but it wasn't awful either.",10,15,17,-1.090555787985496,0.3468468233111777,-0.0798990577829338,-0.061925452918376,0
Chronicles of Destiny,2021,31,0,Completed High School,female,Critic,Employed,Action/Adventure,2000,125,Fall,4695,1.7,"Complete letdown, don't bother.",5,21,17,-0.8716236348140038,0.3468468233111777,-0.0798990577829338,-1.04799954397532,0
Fun Under the Sun,2018,18,0,Completed College,male,Viewer,Student,Comedy,2019,123,Summer,7699,4.3,Utterly compelling and artistically captivating.,5,18,36,-1.5831531326213542,0.1733366565722195,0.9786326389686296,-1.04799954397532,1
Legends Unleashed,2014,53,1,Post-Graduate,female,Viewer,Employed,Action/Adventure,2009,127,Summer,4095,2.7,"Complete letdown, don't bother.",5,14,26,0.3325032076292042,0.5203569900501359,-0.291323497879784,-1.04799954397532,0
Wanderlust,2021,26,0,Completed College,male,Viewer,Student,Other,1998,112,Summer,3716,2.9,A narrative that hovered in mediocrity without standing out.,9,21,15,-1.1452888262783694,-0.7809692604920502,-0.4248732692076277,-0.2591402711297649,0
Empire of Shadows,2020,61,0,Completed High School,male,Viewer,Employed,Action/Adventure,2017,108,Summer,9606,3.5,A triumphant celebration of the human spirit.,7,20,34,0.7703675139721889,-1.1279895939699665,1.6506099844097852,-0.6535699075525425,1
Beyond the Horizon,2016,56,1,Post-Graduate,male,Critic,Employed,Action/Adventure,2010,107,Spring,6820,2.4,A movie that failed to live up to its potential. Disappointing.,11,16,27,0.4967023225078235,-1.2147446773394457,0.668895834226744,0.1352893652930127,0
Clash of Titans,2008,34,1,Completed College,male,Critic,Retired,Action/Adventure,2015,118,Summer,3638,2.4,An absolute disaster that failed to hold my attention.,9,8,32,-0.7074245199353846,-0.2604387602751757,-0.4523584464202183,-0.2591402711297649,0
Forgotten Realms,2008,18,0,Completed College,male,Viewer,Student,Drama,2013,129,Summer,3337,3.9,Every frame felt like a work of art. A must-see.,11,8,30,-1.5831531326213542,0.693867156789094,-0.5584230405354714,0.1352893652930127,1
Fun Under the Sun,2014,22,0,Completed High School,female,Viewer,Unemployed,Comedy,2019,123,Summer,7699,3.3,It's neither remarkable nor terrible.,6,14,36,-1.3642209794498616,0.1733366565722195,0.9786326389686296,-0.8507847257639313,1
Amour Forever,2022,37,0,Completed College,male,Critic,Employed,Romance,2004,134,Fall,6251,2.2,Waste of time.,3,22,21,-0.5432254050567653,1.1276425736364897,0.4683949902015644,-1.4424291803980978,0
Whispers in the Dark,2010,33,1,Completed College,female,Critic,Employed,Horror,2020,130,Spring,2052,2.3,"I couldn't wait for this movie to be over. It was painful to watch, and I had no emotional investment in the characters.",24,10,37,-0.7621575582282577,0.7806222401585731,-1.011223716409559,2.699082002041067,0
Magic of Childhood,2019,52,0,Completed College,female,Critic,Employed,Kids,2014,126,Winter,1036,1.9,"I can't believe I wasted my time on this film. The characters were unlikable, and the story was boring.",20,19,31,0.2777701693363311,0.4336019066806568,-1.369235768306892,1.910222729195512,0
Adventures of the Little Ones,2010,19,0,Completed College,male,Viewer,Employed,Kids,1997,124,Summer,8607,2.4,An uninspired mess that left me utterly unimpressed.,8,10,14,-1.528420094328481,0.2600917399416986,1.2985882916485296,-0.4563550893411536,0
Eternal Sunshine,2021,28,1,Completed College,male,Viewer,Employed,Drama,2017,142,Summer,4603,3.9,A total crowd-pleaser.,4,21,34,-1.0358227496926231,1.821683240592322,-0.1123174719311174,-1.245214362186709,1
Eternal Echoes,2015,47,1,Post-Graduate,female,Critic,Employed,Drama,1992,136,Summer,7130,3.3,"Some moments were enjoyable, others were forgettable.",7,15,9,0.0041049778719656,1.3011527403754477,0.77813179494345,-0.6535699075525425,1
Whispers in the Dark,2015,37,0,Post-Graduate,male,Viewer,Unemployed,Horror,2020,130,Spring,2052,2.9,A so-so narrative that left me feeling indifferent.,9,15,37,-0.5432254050567653,0.7806222401585731,-1.011223716409559,-0.2591402711297649,0
Eternal Sunshine,2017,29,0,Post-Graduate,female,Viewer,Employed,Drama,2017,142,Summer,4603,3.6,Riveting from start to finish - a true gem.,8,17,34,-0.98108971139975,1.821683240592322,-0.1123174719311174,-0.4563550893411536,1
Secret of the Ancients,2021,50,1,Post-Graduate,male,Viewer,Employed,Action/Adventure,2020,115,Summer,9029,4.4,Perfectly executed drama.,3,21,37,0.1683040927505849,-0.520704010383613,1.447290147849981,-1.4424291803980978,1
